leafmono2_7876	gi|1371048234|ref|XM_003558704.4|	89.362	1.24e-39	174	Eukaryota	Brachypodium distachyon	141	1081	1217
leafmono2_7879	gi|300681434|emb|FN564428.1|	79.091	1.30e-09	75.0	Eukaryota	Triticum aestivum	110	876446	876338
leafmono2_7893	gi|1371090421|ref|XM_024454785.1|	90.323	4.56e-24	122	Eukaryota	Brachypodium distachyon	93	1399	1491
leafmono2_7895	gi|405111010|tpe|HE964699.1|	93.617	1.68e-08	71.3	Eukaryota	Brachypodium distachyon	47	47	1
leafmono2_7903	gi|1189419117|gb|CP018159.1|	94.068	2.67e-41	180	Eukaryota	Oryza sativa Indica Group	118	31244877	31244760
leafmono2_7909	gi|315632236|gb|HQ391279.1|	89.600	3.48e-35	159	Eukaryota	Triticum aestivum	125	145	269
leafmono2_7913	gi|1282798539|gb|MG560142.1|	85.714	1.67e-13	87.9	Eukaryota	Triticum aestivum	84	5477109	5477027
leafmono2_7913	gi|1282798539|gb|MG560142.1|	84.146	2.79e-11	80.5	Eukaryota	Triticum aestivum	82	3267647	3267728
leafmono2_7913	gi|1282798539|gb|MG560142.1|	83.529	2.79e-11	80.5	Eukaryota	Triticum aestivum	85	4563927	4563843
leafmono2_7913	gi|1282798539|gb|MG560142.1|	84.146	1.00e-10	78.7	Eukaryota	Triticum aestivum	82	5102978	5103058
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	771232	771177
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	775376	775321
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	786765	786710
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	790902	790847
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	1080130	1080185
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	2907858	2907803
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	2987597	2987652
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	3372000	3371945
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.228	3.60e-10	76.8	Eukaryota	Triticum aestivum	57	3553104	3553159
leafmono2_7913	gi|1282798539|gb|MG560142.1|	91.071	1.30e-09	75.0	Eukaryota	Triticum aestivum	56	682053	682107
leafmono2_7913	gi|1282798539|gb|MG560142.1|	89.474	1.68e-08	71.3	Eukaryota	Triticum aestivum	57	565905	565960
leafmono2_7913	gi|1282798539|gb|MG560142.1|	89.474	1.68e-08	71.3	Eukaryota	Triticum aestivum	57	1170384	1170439
leafmono2_7913	gi|1282798539|gb|MG560142.1|	89.474	1.68e-08	71.3	Eukaryota	Triticum aestivum	57	4189231	4189176
leafmono2_7913	gi|1282798539|gb|MG560142.1|	87.719	7.80e-07	65.8	Eukaryota	Triticum aestivum	57	1876317	1876262
leafmono2_7913	gi|1282798539|gb|MG560142.1|	100.000	0.006	52.8	Eukaryota	Triticum aestivum	28	3549547	3549574
leafmono2_7931	gi|1282797651|gb|MG560141.1|	85.567	5.95e-18	102	Eukaryota	Triticum aestivum	97	1691115	1691019
leafmono2_7936	gi|1205945196|ref|XM_021456988.1|	96.296	4.63e-14	89.8	Eukaryota	Sorghum bicolor	54	1055	1108
leafmono2_7936	gi|1205945196|ref|XM_021456988.1|	91.667	2.17e-07	67.6	Eukaryota	Sorghum bicolor	48	1168	1121
leafmono2_7943	gi|734704090|gb|KM279149.1|	100.000	0.002	54.7	Eukaryota	Campanula scouleri	29	328	356
leafmono2_7986	gi|1149778581|ref|XM_020296938.1|	90.099	7.58e-27	132	Eukaryota	Aegilops tauschii subsp. tauschii	101	3176	3076
leafmono2_8021	gi|1002853544|ref|XM_015836664.1|	89.362	9.61e-41	178	Eukaryota	Oryza brachyantha	141	947	807
leafmono2_8022	gi|1527586095|ref|XR_003449340.1|	100.000	2.81e-06	63.9	Eukaryota	Coffea arabica	34	56	89
leafmono2_8024	gi|215434017|gb|EU877321.1|	92.248	2.06e-42	183	Eukaryota	Cicer arietinum	129	193	65
leafmono2_8046	gi|326528696|dbj|AK366167.1|	95.588	3.55e-20	110	Eukaryota	Hordeum vulgare subsp. vulgare	68	960	893
leafmono2_8051	gi|242388155|emb|FP094815.1|	88.889	9.88e-21	111	Eukaryota	Phyllostachys edulis	90	334	245
leafmono2_8062	gi|238836908|gb|GQ184458.1|	88.696	5.86e-28	135	Eukaryota	Brachypodium distachyon	115	51357	51469
leafmono2_8104	gi|970729200|ref|XM_015244363.1|	100.000	4.70e-04	56.5	Eukaryota	Vicugna pacos	30	32427	32398
leafmono2_8115	gi|1371042945|ref|XM_024455643.1|	93.617	9.47e-51	211	Eukaryota	Brachypodium distachyon	141	1044	1184
leafmono2_8127	gi|359301483|gb|JN969603.1|	100.000	1.31e-04	58.4	Eukaryota	Lolium perenne	31	12527	12497
leafmono2_8133	gi|1205969567|ref|XM_002444440.2|	96.581	9.54e-46	195	Eukaryota	Sorghum bicolor	117	1388	1272
leafmono2_8134	gi|1282797651|gb|MG560141.1|	90.625	2.15e-12	84.2	Eukaryota	Triticum aestivum	64	768215	768152
leafmono2_8134	gi|1282797651|gb|MG560141.1|	90.476	7.75e-12	82.4	Eukaryota	Triticum aestivum	63	892076	892014
leafmono2_8134	gi|1282797651|gb|MG560141.1|	94.231	1.00e-10	78.7	Eukaryota	Triticum aestivum	52	917671	917620
leafmono2_8134	gi|1282797651|gb|MG560141.1|	95.556	1.68e-08	71.3	Eukaryota	Triticum aestivum	45	933683	933726
leafmono2_8161	gi|11611122|emb|AJ269530.1|	78.947	7.75e-12	82.4	Eukaryota	Avena strigosa	133	336	207
leafmono2_8164	gi|1184132670|gb|KY771171.1|	91.200	1.61e-38	171	Eukaryota	Lolium perenne	125	18680	18804
leafmono2_8164	gi|1184132670|gb|KY771171.1|	90.152	1.61e-38	171	Eukaryota	Lolium perenne	132	29860	29730
leafmono2_8164	gi|1184132670|gb|KY771171.1|	89.394	7.48e-37	165	Eukaryota	Lolium perenne	132	19381	19251
leafmono2_8164	gi|1184132670|gb|KY771171.1|	90.400	7.48e-37	165	Eukaryota	Lolium perenne	125	29203	29327
leafmono2_8175	gi|1371064447|ref|XM_003567919.4|	94.000	5.82e-33	152	Eukaryota	Brachypodium distachyon	100	1467	1566
leafmono2_8179	gi|1149701207|ref|XM_020306102.1|	91.176	1.63e-28	137	Eukaryota	Aegilops tauschii subsp. tauschii	102	1527	1628
leafmono2_8203	gi|1460397740|gb|MH051716.1|	88.489	2.08e-37	167	Eukaryota	Triticum aestivum	139	49222	49360
leafmono2_8216	gi|1354639068|gb|KY999978.1|	90.698	2.75e-21	113	Eukaryota	Festuca sinensis	86	393	308
leafmono2_8267	gi|1189419115|gb|CP018157.1|	92.754	2.14e-17	100	Eukaryota	Oryza sativa Indica Group	69	25106235	25106303
leafmono2_8267	gi|1189419115|gb|CP018157.1|	96.610	7.69e-17	99.0	Eukaryota	Oryza sativa Indica Group	59	25081472	25081530
leafmono2_8267	gi|1189419115|gb|CP018157.1|	93.220	1.67e-13	87.9	Eukaryota	Oryza sativa Indica Group	59	25097345	25097403
leafmono2_8267	gi|1189419115|gb|CP018157.1|	87.719	2.17e-07	67.6	Eukaryota	Oryza sativa Indica Group	57	13627565	13627509
leafmono2_8268	gi|241985226|dbj|AK332486.1|	93.827	4.56e-24	122	Eukaryota	Triticum aestivum	81	1326	1246
leafmono2_8290	gi|1282798539|gb|MG560142.1|	89.109	4.56e-24	122	Eukaryota	Triticum aestivum	101	1266192	1266093
leafmono2_8296	gi|110734748|gb|DQ680849.1|	85.849	3.55e-20	110	Eukaryota	Avena strigosa	106	29249	29146
leafmono2_8312	gi|1282796720|gb|MG560140.1|	80.556	4.60e-19	106	Eukaryota	Triticum aestivum	144	95089	94949
leafmono2_8332	gi|914342048|gb|KR813335.1|	86.598	4.60e-19	106	Eukaryota	Hordeum vulgare subsp. spontaneum	97	12059	11963
leafmono2_8332	gi|914342048|gb|KR813335.1|	86.598	4.60e-19	106	Eukaryota	Hordeum vulgare subsp. spontaneum	97	103391	103295
leafmono2_8332	gi|914342048|gb|KR813335.1|	84.536	9.95e-16	95.3	Eukaryota	Hordeum vulgare subsp. spontaneum	97	44322	44418
leafmono2_8332	gi|914342048|gb|KR813335.1|	84.536	9.95e-16	95.3	Eukaryota	Hordeum vulgare subsp. spontaneum	97	135656	135752
leafmono2_8332	gi|914342048|gb|KR813335.1|	84.536	9.95e-16	95.3	Eukaryota	Hordeum vulgare subsp. spontaneum	97	234754	234850
leafmono2_8332	gi|914342048|gb|KR813335.1|	84.536	9.95e-16	95.3	Eukaryota	Hordeum vulgare subsp. spontaneum	97	286060	285964
leafmono2_8332	gi|914342048|gb|KR813335.1|	83.505	4.63e-14	89.8	Eukaryota	Hordeum vulgare subsp. spontaneum	97	87682	87586
leafmono2_8334	gi|1516582849|emb|LR031877.1|	97.143	3.63e-05	60.2	Eukaryota	Brassica oleracea	35	33766825	33766791
leafmono2_8361	gi|1149763870|ref|XM_020291583.1|	92.683	3.45e-40	176	Eukaryota	Aegilops tauschii subsp. tauschii	123	1678	1557
leafmono2_8361	gi|1149763870|ref|XM_020291583.1|	100.000	0.006	52.8	Eukaryota	Aegilops tauschii subsp. tauschii	28	1531	1558
leafmono2_8365	gi|29465718|gb|AY083682.1|	89.928	9.61e-41	178	Eukaryota	Avena sativa	139	14268	14405
leafmono2_8382	gi|11611122|emb|AJ269530.1|	79.832	2.79e-11	80.5	Eukaryota	Avena strigosa	119	323	207
leafmono2_8384	gi|1530729563|gb|MG543999.1|	93.333	7.80e-07	65.8	Eukaryota	Avena sativa	45	3116	3072
leafmono2_8398	gi|11611122|emb|AJ269530.1|	88.889	3.60e-10	76.8	Eukaryota	Avena strigosa	63	312	250
leafmono2_8414	gi|28172922|gb|AF343456.1|	100.000	0.006	52.8	Eukaryota	Lolium rigidum	28	680	653
leafmono2_8416	gi|1256344618|ref|XM_022824058.1|	83.951	1.68e-08	71.3	Eukaryota	Setaria italica	81	1973	2048
leafmono2_8418	gi|1435170068|ref|XM_025965850.1|	84.337	1.00e-10	78.7	Eukaryota	Panicum hallii	83	283	203
leafmono2_8421	gi|1149741702|ref|XM_020338907.1|	95.652	4.38e-54	222	Eukaryota	Aegilops tauschii subsp. tauschii	138	982	845
leafmono2_8422	gi|1251768961|dbj|AK450812.1|	100.000	4.50e-34	156	Eukaryota	Triticum aestivum	84	1157	1240
leafmono2_8423	gi|1537784564|gb|MG674209.1|	100.000	1.65e-18	104	Eukaryota	Avena insularis	56	85006	85061
leafmono2_8423	gi|1537784564|gb|MG674209.1|	100.000	1.65e-18	104	Eukaryota	Avena insularis	56	131092	131037
leafmono2_8429	gi|372285323|emb|HE650836.1|	94.595	1.31e-04	58.4	Eukaryota	Brachypodium sylvaticum	37	58620	58656
leafmono2_8458	gi|1516514802|emb|LR031571.1|	100.000	3.63e-05	60.2	Eukaryota	Brassica rapa	32	37037286	37037255
leafmono2_8469	gi|1149751314|ref|XM_020342503.1|	87.755	7.64e-22	115	Eukaryota	Aegilops tauschii subsp. tauschii	98	678	775
leafmono2_8476	gi|11611122|emb|AJ269530.1|	82.955	1.30e-09	75.0	Eukaryota	Avena strigosa	88	336	250
leafmono2_8478	gi|300681517|emb|FN564434.1|	93.478	2.17e-07	67.6	Eukaryota	Triticum aestivum	46	210746	210789
leafmono2_8512	gi|359301480|gb|JN969602.1|	86.301	1.00e-10	78.7	Eukaryota	Lolium perenne	73	49482	49411
leafmono2_8520	gi|11611122|emb|AJ269530.1|	83.146	1.30e-09	75.0	Eukaryota	Avena strigosa	89	336	250
leafmono2_8530	gi|330793573|ref|XM_003284810.1|	94.286	0.002	54.7	Eukaryota	Dictyostelium purpureum	35	629	663
leafmono2_8530	gi|330793573|ref|XM_003284810.1|	100.000	0.006	52.8	Eukaryota	Dictyostelium purpureum	28	552	579
leafmono2_8531	gi|1149775355|ref|XM_020295832.1|	88.525	1.30e-09	75.0	Eukaryota	Aegilops tauschii subsp. tauschii	61	118	58
leafmono2_8566	gi|326532539|dbj|AK374002.1|	100.000	0.006	52.8	Eukaryota	Hordeum vulgare subsp. vulgare	28	1341	1368
leafmono2_8586	gi|1149786306|ref|XM_020299632.1|	96.364	1.29e-14	91.6	Eukaryota	Aegilops tauschii subsp. tauschii	55	1255	1201
leafmono2_8611	gi|686027409|gb|KM040503.1|	88.119	5.90e-23	119	Eukaryota	Triticum monococcum	101	761	859
leafmono2_8616	gi|937924750|dbj|AP014963.1|	87.500	1.25e-34	158	Eukaryota	Oryza sativa Japonica Group	136	14118330	14118195
leafmono2_8616	gi|937924750|dbj|AP014963.1|	87.500	1.25e-34	158	Eukaryota	Oryza sativa Japonica Group	136	14303603	14303468
leafmono2_8616	gi|937924750|dbj|AP014963.1|	86.765	5.82e-33	152	Eukaryota	Oryza sativa Japonica Group	136	14201266	14201131
leafmono2_8616	gi|937924750|dbj|AP014963.1|	86.765	5.82e-33	152	Eukaryota	Oryza sativa Japonica Group	136	14292460	14292325
leafmono2_8643	gi|1189419117|gb|CP018159.1|	100.000	0.006	52.8	Eukaryota	Oryza sativa Indica Group	28	13504947	13504920
leafmono2_8655	gi|409102394|emb|HE996822.1|	90.741	4.66e-09	73.1	Eukaryota	Triticum aestivum	54	5056	5109
leafmono2_8658	gi|300681517|emb|FN564434.1|	89.855	4.63e-14	89.8	Eukaryota	Triticum aestivum	69	1281888	1281956
leafmono2_8670	gi|18496650|gb|AF459639.1|	86.620	1.62e-33	154	Eukaryota	Triticum monococcum	142	180279	180138
leafmono2_8675	gi|1189419116|gb|CP018158.1|	95.098	9.67e-36	161	Eukaryota	Oryza sativa Indica Group	102	6696224	6696325
leafmono2_8685	gi|11611122|emb|AJ269530.1|	80.374	1.00e-10	78.7	Eukaryota	Avena strigosa	107	312	207
leafmono2_8686	gi|1516530528|emb|LR031574.1|	100.000	0.006	52.8	Eukaryota	Brassica rapa	28	17525669	17525642
leafmono2_8721	gi|359301483|gb|JN969603.1|	100.000	1.01e-05	62.1	Eukaryota	Lolium perenne	33	12527	12495
leafmono2_8723	gi|300681466|emb|FN564430.1|	82.105	1.00e-10	78.7	Eukaryota	Triticum aestivum	95	1039603	1039696
leafmono2_8723	gi|300681466|emb|FN564430.1|	79.381	7.80e-07	65.8	Eukaryota	Triticum aestivum	97	991675	991580
leafmono2_8723	gi|300681466|emb|FN564430.1|	78.571	1.01e-05	62.1	Eukaryota	Triticum aestivum	98	300227	300131
leafmono2_8733	gi|188038097|gb|EU660901.1|	90.291	7.58e-27	132	Eukaryota	Triticum aestivum	103	66934	67035
leafmono2_8733	gi|188038097|gb|EU660901.1|	89.583	1.64e-23	121	Eukaryota	Triticum aestivum	96	82157	82251
leafmono2_8761	gi|188038071|gb|EU660892.1|	92.908	4.41e-49	206	Eukaryota	Triticum aestivum	141	82142	82282
leafmono2_8783	gi|1443061320|ref|XM_015772224.2|	96.970	4.70e-04	56.5	Eukaryota	Oryza sativa Japonica Group	33	84	52
leafmono2_8789	gi|11611122|emb|AJ269530.1|	87.302	1.68e-08	71.3	Eukaryota	Avena strigosa	63	312	250
leafmono2_8798	gi|301015479|gb|HM124452.1|	90.769	2.15e-12	84.2	Eukaryota	Hordeum vulgare subsp. vulgare	65	47002	46941
leafmono2_8865	gi|690958914|emb|LN470826.1|	100.000	1.01e-05	62.1	Eukaryota	Spirometra erinaceieuropaei	33	122	90
leafmono2_8866	gi|11611122|emb|AJ269530.1|	88.889	3.60e-10	76.8	Eukaryota	Avena strigosa	63	312	250
leafmono2_8873	gi|1149844537|ref|XM_020322211.1|	92.453	7.53e-32	148	Eukaryota	Aegilops tauschii subsp. tauschii	106	2025	1920
leafmono2_8882	gi|332079212|gb|JF758489.1|	97.436	2.17e-07	67.6	Eukaryota	Triticum aestivum	39	16830	16868
leafmono2_8898	gi|332079212|gb|JF758489.1|	93.023	1.01e-05	62.1	Eukaryota	Triticum aestivum	43	16828	16869
leafmono2_8904	gi|359301483|gb|JN969603.1|	96.226	5.99e-13	86.1	Eukaryota	Lolium perenne	53	13274	13223
leafmono2_8921	gi|11611122|emb|AJ269530.1|	80.374	1.00e-10	78.7	Eukaryota	Avena strigosa	107	312	207
leafmono2_8923	gi|212004303|gb|FJ195911.1|	97.143	1.31e-04	58.4	Eukaryota	Hordeum vulgare subsp. vulgare	35	1921	1954
leafmono2_8942	gi|1189419115|gb|CP018157.1|	94.444	4.70e-04	56.5	Eukaryota	Oryza sativa Indica Group	36	39654821	39654856
leafmono2_8942	gi|1189419115|gb|CP018157.1|	100.000	0.006	52.8	Eukaryota	Oryza sativa Indica Group	28	12811885	12811858
leafmono2_8956	gi|1358102358|gb|AC276563.1|	82.500	6.03e-08	69.4	Eukaryota	Brachypodium distachyon	80	40307	40386
leafmono2_8970	gi|1060233984|ref|XM_017986844.1|	100.000	0.006	52.8	Eukaryota	Drosophila busckii	28	671	698
leafmono2_8979	gi|1282798539|gb|MG560142.1|	80.000	7.75e-12	82.4	Eukaryota	Triticum aestivum	110	3003263	3003372
leafmono2_9005	gi|1371043475|ref|XR_002961540.1|	93.333	2.17e-07	67.6	Eukaryota	Brachypodium distachyon	45	2879	2835
leafmono2_9011	gi|937916895|dbj|AP014961.1|	92.708	4.53e-29	139	Eukaryota	Oryza sativa Japonica Group	96	4948520	4948425
leafmono2_9012	gi|1126731460|emb|LT669790.1|	100.000	0.002	54.7	Eukaryota	Arabis alpina	29	7423440	7423468
leafmono2_9026	gi|15407559|gb|AY038012.1|	89.565	3.50e-30	143	Eukaryota	Avena sativa	115	1261	1147
leafmono2_9028	gi|1333142671|ref|XM_023690368.1|	100.000	0.006	52.8	Eukaryota	Cucurbita pepo subsp. pepo	28	1523	1550
leafmono2_9032	gi|1149763633|ref|XM_020291502.1|	91.270	4.47e-39	172	Eukaryota	Aegilops tauschii subsp. tauschii	126	1599	1474
leafmono2_9041	gi|1189419116|gb|CP018158.1|	86.508	5.86e-28	135	Eukaryota	Oryza sativa Indica Group	126	20116393	20116268
leafmono2_9050	gi|11611122|emb|AJ269530.1|	87.302	1.68e-08	71.3	Eukaryota	Avena strigosa	63	312	250
leafmono2_9054	gi|124107449|emb|AM489608.1|	86.014	2.09e-32	150	Eukaryota	Lolium perenne	143	2999	2858
leafmono2_9061	gi|1282797651|gb|MG560141.1|	90.625	2.15e-12	84.2	Eukaryota	Triticum aestivum	64	768215	768152
leafmono2_9061	gi|1282797651|gb|MG560141.1|	90.476	7.75e-12	82.4	Eukaryota	Triticum aestivum	63	892076	892014
leafmono2_9061	gi|1282797651|gb|MG560141.1|	94.231	1.00e-10	78.7	Eukaryota	Triticum aestivum	52	917671	917620
leafmono2_9061	gi|1282797651|gb|MG560141.1|	95.556	1.68e-08	71.3	Eukaryota	Triticum aestivum	45	933683	933726
leafmono2_9066	gi|29465718|gb|AY083682.1|	79.464	1.00e-10	78.7	Eukaryota	Avena sativa	112	14375	14484
leafmono2_9072	gi|195593105|gb|EU940751.1|	90.476	0.002	54.7	Eukaryota	Zea mays	42	410	369
leafmono2_9085	gi|411113262|gb|JX978695.1|	89.552	1.61e-38	171	Eukaryota	Triticum urartu	134	74221	74354
leafmono2_9096	gi|1189419120|gb|CP018162.1|	100.000	0.006	52.8	Eukaryota	Oryza sativa Indica Group	28	16905973	16905946
leafmono2_9110	gi|151425982|dbj|AK248405.1|	84.848	7.58e-27	132	Eukaryota	Hordeum vulgare subsp. vulgare	132	806	676
leafmono2_9114	gi|1537016560|emb|LR131926.1|	100.000	0.002	54.7	Eukaryota	Cottoperca gobio	29	5080049	5080021
leafmono2_9117	gi|300681452|emb|FN564429.1|	89.655	4.66e-09	73.1	Eukaryota	Triticum aestivum	58	614335	614392
leafmono2_9117	gi|300681452|emb|FN564429.1|	95.238	7.80e-07	65.8	Eukaryota	Triticum aestivum	42	975674	975715
leafmono2_9120	gi|1282798539|gb|MG560142.1|	79.259	1.29e-14	91.6	Eukaryota	Triticum aestivum	135	5477160	5477027
leafmono2_9120	gi|1282798539|gb|MG560142.1|	77.612	2.79e-11	80.5	Eukaryota	Triticum aestivum	134	3267595	3267728
leafmono2_9120	gi|1282798539|gb|MG560142.1|	83.529	2.79e-11	80.5	Eukaryota	Triticum aestivum	85	4563927	4563843
leafmono2_9120	gi|1282798539|gb|MG560142.1|	84.146	1.00e-10	78.7	Eukaryota	Triticum aestivum	82	5102978	5103058
leafmono2_9120	gi|1282798539|gb|MG560142.1|	89.655	1.30e-09	75.0	Eukaryota	Triticum aestivum	58	771232	771175
leafmono2_9120	gi|1282798539|gb|MG560142.1|	82.353	1.30e-09	75.0	Eukaryota	Triticum aestivum	85	775376	775292
leafmono2_9120	gi|1282798539|gb|MG560142.1|	89.655	1.30e-09	75.0	Eukaryota	Triticum aestivum	58	786765	786708
leafmono2_9120	gi|1282798539|gb|MG560142.1|	82.353	1.30e-09	75.0	Eukaryota	Triticum aestivum	85	790902	790818
leafmono2_9120	gi|1282798539|gb|MG560142.1|	89.655	1.30e-09	75.0	Eukaryota	Triticum aestivum	58	1080130	1080187
leafmono2_9120	gi|1282798539|gb|MG560142.1|	82.353	1.30e-09	75.0	Eukaryota	Triticum aestivum	85	2907858	2907774
leafmono2_9120	gi|1282798539|gb|MG560142.1|	82.353	1.30e-09	75.0	Eukaryota	Triticum aestivum	85	3372000	3371916
leafmono2_9120	gi|1282798539|gb|MG560142.1|	89.655	1.30e-09	75.0	Eukaryota	Triticum aestivum	58	3553104	3553161
leafmono2_9120	gi|1282798539|gb|MG560142.1|	89.474	4.66e-09	73.1	Eukaryota	Triticum aestivum	57	682053	682109
leafmono2_9120	gi|1282798539|gb|MG560142.1|	79.048	1.68e-08	71.3	Eukaryota	Triticum aestivum	105	2987545	2987649
leafmono2_9120	gi|1282798539|gb|MG560142.1|	87.931	6.03e-08	69.4	Eukaryota	Triticum aestivum	58	565905	565962
leafmono2_9120	gi|1282798539|gb|MG560142.1|	87.931	6.03e-08	69.4	Eukaryota	Triticum aestivum	58	1170384	1170441
leafmono2_9120	gi|1282798539|gb|MG560142.1|	81.176	6.03e-08	69.4	Eukaryota	Triticum aestivum	85	4189231	4189147
leafmono2_9120	gi|1282798539|gb|MG560142.1|	80.000	2.81e-06	63.9	Eukaryota	Triticum aestivum	85	1876317	1876233
leafmono2_9120	gi|1282798539|gb|MG560142.1|	100.000	0.006	52.8	Eukaryota	Triticum aestivum	28	3549547	3549574
leafmono2_9127	gi|167515256|gb|EU183492.1|	91.852	1.60e-43	187	Eukaryota	Aegilops tauschii	135	3000	2866
leafmono2_9130	gi|1149830447|ref|XM_020316691.1|	92.437	1.61e-38	171	Eukaryota	Aegilops tauschii subsp. tauschii	119	905	1023
leafmono2_9135	gi|1149765649|ref|XM_020292299.1|	84.956	7.64e-22	115	Eukaryota	Aegilops tauschii subsp. tauschii	113	1205	1093
leafmono2_9136	gi|226498339|ref|NM_001155518.1|	84.536	2.77e-16	97.1	Eukaryota	Zea mays	97	389	485
leafmono2_9149	gi|798385651|gb|AC256250.1|	83.099	2.81e-06	63.9	Eukaryota	Hordeum vulgare	71	8506	8438
leafmono2_9168	gi|1251766873|dbj|AK449032.1|	100.000	4.70e-04	56.5	Eukaryota	Triticum aestivum	30	1587	1558
leafmono2_9171	gi|1149790971|ref|XM_020301422.1|	92.174	2.69e-36	163	Eukaryota	Aegilops tauschii subsp. tauschii	115	1859	1973
leafmono2_9177	gi|160426828|gb|CP000885.1|	100.000	0.006	52.8	Bacteria	Lachnoclostridium phytofermentans ISDg	28	1840455	1840482
leafmono2_9196	gi|1371098869|ref|XM_024456371.1|	89.362	9.61e-41	178	Eukaryota	Brachypodium distachyon	141	2771	2911
leafmono2_9217	gi|1126731460|emb|LT669790.1|	100.000	0.006	52.8	Eukaryota	Arabis alpina	28	17365505	17365478
leafmono2_9226	gi|1002857944|ref|XM_015837940.1|	93.671	5.90e-23	119	Eukaryota	Oryza brachyantha	79	332	410
leafmono2_9232	gi|11611122|emb|AJ269530.1|	82.022	6.03e-08	69.4	Eukaryota	Avena strigosa	89	336	250
leafmono2_9237	gi|301015479|gb|HM124452.1|	100.000	0.002	54.7	Eukaryota	Hordeum vulgare subsp. vulgare	29	6164	6136
leafmono2_9264	gi|914342053|gb|KR813336.1|	84.298	7.64e-22	115	Eukaryota	Hordeum vulgare subsp. vulgare	121	82920	82803
leafmono2_9282	gi|685047985|emb|LN596497.1|	100.000	0.006	52.8	Eukaryota	Cyprinus carpio	28	40442	40415
leafmono2_9300	gi|332640072|gb|CP002686.1|	97.059	4.70e-04	56.5	Eukaryota	Arabidopsis thaliana	34	14670449	14670482
leafmono2_9302	gi|1377124390|gb|MF443757.1|	89.051	5.78e-38	169	Eukaryota	Hordeum vulgare subsp. vulgare	137	308603	308739
leafmono2_9302	gi|1377124390|gb|MF443757.1|	87.681	1.25e-34	158	Eukaryota	Hordeum vulgare subsp. vulgare	138	315725	315861
leafmono2_9306	gi|591390447|gb|JX295577.2|	96.970	0.002	54.7	Eukaryota	Aegilops tauschii	33	1777920	1777889
leafmono2_9310	gi|11611122|emb|AJ269530.1|	78.947	7.75e-12	82.4	Eukaryota	Avena strigosa	133	336	207
leafmono2_9311	gi|1337925975|emb|LT727683.1|	82.609	1.31e-04	58.4	Eukaryota	Triticum aestivum	69	11409	11343
leafmono2_9314	gi|1149697142|ref|XM_020342139.1|	100.000	1.31e-04	58.4	Eukaryota	Aegilops tauschii subsp. tauschii	31	1639	1669
leafmono2_9328	gi|300681434|emb|FN564428.1|	92.105	0.002	54.7	Eukaryota	Triticum aestivum	38	1845226	1845263
leafmono2_9328	gi|300681434|emb|FN564428.1|	92.105	0.002	54.7	Eukaryota	Triticum aestivum	38	1845889	1845926
leafmono2_9352	gi|1149757656|ref|XM_020344900.1|	92.537	2.77e-16	97.1	Eukaryota	Aegilops tauschii subsp. tauschii	67	594	528
leafmono2_9376	gi|242383304|emb|FP097500.1|	89.706	1.67e-13	87.9	Eukaryota	Phyllostachys edulis	68	973	1040
leafmono2_9386	gi|332079212|gb|JF758489.1|	92.683	3.63e-05	60.2	Eukaryota	Triticum aestivum	41	16830	16870
leafmono2_9413	gi|11611122|emb|AJ269530.1|	85.393	5.99e-13	86.1	Eukaryota	Avena strigosa	89	336	250
leafmono2_9419	gi|11611122|emb|AJ269530.1|	80.769	1.00e-10	78.7	Eukaryota	Avena strigosa	104	312	210
leafmono2_9423	gi|1246953117|gb|KY924305.1|	85.938	2.17e-07	67.6	Eukaryota	Triticum turgidum subsp. durum	64	5515	5578
leafmono2_9481	gi|1149699987|ref|XM_020300035.1|	97.778	4.50e-34	156	Eukaryota	Aegilops tauschii subsp. tauschii	90	798	709
leafmono2_9481	gi|1149699987|ref|XM_020300035.1|	98.551	4.56e-24	122	Eukaryota	Aegilops tauschii subsp. tauschii	69	622	690
leafmono2_9504	gi|1369120460|ref|NC_037162.1|	93.258	2.73e-26	130	Eukaryota	Agrostis gigantea	89	25142	25054
leafmono2_9507	gi|11611122|emb|AJ269530.1|	88.525	4.66e-09	73.1	Eukaryota	Avena strigosa	61	312	252
leafmono2_9508	gi|1006592219|gb|KU721941.1|	97.619	1.68e-08	71.3	Eukaryota	Hordeum vulgare subsp. vulgare	42	153814	153774
