A00627:602:H3HGVDSX7:4:1118:22752:7670:CGC_CGA;size=1	gi|1282797651|gb|MG560141.1|	77.326	6.58e-17	99.0	N/A	N/A	172	2422607	2422439
A00627:602:H3HGVDSX7:4:1118:22752:7670:CGC_CGA;size=1	gi|1282797651|gb|MG560141.1|	77.326	6.58e-17	99.0	N/A	N/A	172	3055998	3056166
A00627:602:H3HGVDSX7:4:1115:30264:1360:CAC_AGC;size=1	gi|343170558|gb|JN256947.1|	94.595	1.12e-04	58.4	N/A	N/A	37	5580	5616
A00627:602:H3HGVDSX7:4:1121:2926:30671:TCC_GGG;size=2	gi|110734748|gb|DQ680849.1|	95.918	2.38e-11	80.5	N/A	N/A	49	20097	20145
A00627:602:H3HGVDSX7:4:1130:4743:36886:GAC_GGA;size=1	gi|359301480|gb|JN969602.1|	93.023	3.02e-25	126	N/A	N/A	86	18878	18963
A00627:602:H3HGVDSX7:4:1153:17797:34945:CGC_GAG;size=1	gi|312283746|gb|AC243215.1|	76.230	3.10e-05	60.2	N/A	N/A	122	95950	95832
A00627:602:H3HGVDSX7:4:1153:17797:34945:CGC_GAG;size=1	gi|312283746|gb|AC243215.1|	81.690	1.12e-04	58.4	N/A	N/A	71	107780	107710
A00627:602:H3HGVDSX7:4:1159:17110:11804:CTT_AAC;size=2	gi|1251753951|dbj|AK452484.1|	97.917	1.84e-12	84.2	N/A	N/A	48	1638	1685
A00627:602:H3HGVDSX7:4:1103:21495:14982:TTC_CCG;size=1	gi|409102093|emb|HE996521.1|	97.727	3.07e-10	76.8	N/A	N/A	44	4747	4790
A00627:602:H3HGVDSX7:4:1129:29505:12853:GCG_GAG;size=1	gi|937940524|dbj|AP014968.1|	100.000	2.39e-06	63.9	N/A	N/A	34	9956714	9956747
A00627:602:H3HGVDSX7:4:1132:30852:25895:CCT_GAC;size=2	gi|472833546|gb|JX999996.1|	94.779	1.25e-103	387	N/A	N/A	249	285132	285379
A00627:602:H3HGVDSX7:4:1117:28339:15060:CAC_GAA;size=2	gi|1251765791|dbj|AK447393.1|	87.037	3.89e-24	122	N/A	N/A	108	1076	1183
A00627:602:H3HGVDSX7:4:1116:2474:8594:TGT_AGA;size=1	gi|1492476031|ref|XM_018026484.2|	100.000	0.005	52.8	N/A	N/A	28	1835	1808
A00627:602:H3HGVDSX7:4:1150:26729:4351:ATA_AAA;size=1	gi|1239725810|gb|CP023121.1|	90.476	0.001	54.7	N/A	N/A	42	5123339	5123379
A00627:602:H3HGVDSX7:4:1118:10131:13088:CAA_CCA;size=1	gi|1371094442|ref|XM_024455502.1|	93.478	5.11e-08	69.4	N/A	N/A	46	740	785
A00627:602:H3HGVDSX7:4:1109:16911:18223:TAA_CCC;size=1	gi|1199789|dbj|D38111.1|WHTTFH1B	95.238	1.84e-07	67.6	N/A	N/A	42	1694	1735
A00627:602:H3HGVDSX7:4:1114:18394:29246:CCC_CAA;size=2	gi|241983613|dbj|AK331555.1|	95.279	1.25e-98	370	N/A	N/A	233	621	853
A00627:602:H3HGVDSX7:4:1106:14552:17550:GGG_ACC;size=1	gi|1126731460|emb|LT669790.1|	92.683	1.11e-04	58.4	N/A	N/A	41	14020536	14020574
A00627:602:H3HGVDSX7:4:1128:18050:31125:CTC_CCG;size=7	gi|15407559|gb|AY038012.1|	85.366	6.12e-62	248	N/A	N/A	246	1499	1258
A00627:602:H3HGVDSX7:4:1134:10899:5807:CTG_AGA;size=1	gi|1149825300|ref|XM_020315004.1|	97.030	1.36e-38	171	N/A	N/A	101	2905	3005
A00627:602:H3HGVDSX7:4:1163:30454:28714:CGC_CGC;size=1	gi|5669779|gb|AF108009.1|AF108009	92.157	1.42e-08	71.3	N/A	N/A	51	612	562
A00627:602:H3HGVDSX7:4:1102:21043:34209:CAA_ACG;size=1	gi|300681419|emb|FN564427.1|	100.000	0.001	54.7	N/A	N/A	29	637787	637759
A00627:602:H3HGVDSX7:4:1113:16866:5400:TTG_CAC;size=1	gi|472833546|gb|JX999996.1|	99.187	3.69e-54	222	N/A	N/A	123	56688	56810
A00627:602:H3HGVDSX7:4:1119:10140:16892:TGA_AGA;size=1	gi|1358102461|gb|AC276666.1|	86.192	2.81e-65	259	N/A	N/A	239	18346	18108
A00627:602:H3HGVDSX7:4:1101:5204:29543:GTT_GCG;size=1	gi|15407559|gb|AY038012.1|	87.190	1.00e-69	274	N/A	N/A	242	1499	1258
A00627:602:H3HGVDSX7:4:1102:12029:17816:TGG_ACG;size=1	gi|1189419121|gb|CP018163.1|	86.829	2.19e-56	230	N/A	N/A	205	29180516	29180312
A00627:602:H3HGVDSX7:4:1102:12029:17816:TGG_ACG;size=1	gi|1189419121|gb|CP018163.1|	88.034	3.80e-29	139	N/A	N/A	117	29203705	29203589
A00627:602:H3HGVDSX7:4:1111:28465:22514:CTA_CCA;size=1	gi|768804220|gb|KM974732.1|	99.187	7.20e-121	444	N/A	N/A	246	71992	72237
A00627:602:H3HGVDSX7:4:1130:7717:12101:CTC_GAG;size=1	gi|1443080415|ref|XM_015784351.2|	95.745	1.09e-09	75.0	N/A	N/A	47	389	434
A00627:602:H3HGVDSX7:4:1107:30698:32362:TTC_CCA;size=1	gi|1519303282|emb|LR129724.1|	96.774	0.005	52.8	N/A	N/A	31	1690493	1690523
A00627:602:H3HGVDSX7:4:1170:6017:13228:ACG_ACC;size=1	gi|733566511|emb|LN682566.1|	77.912	6.32e-32	148	N/A	N/A	249	513	757
A00627:602:H3HGVDSX7:4:1104:1199:17566:AAC_CGC;size=1	gi|311705211|gb|HM440391.1|	96.154	5.00e-13	86.1	N/A	N/A	52	212	263
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	91.111	3.03e-05	60.2	N/A	N/A	45	22370119	22370162
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	92.857	3.03e-05	60.2	N/A	N/A	42	42924706	42924667
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.872	3.03e-05	60.2	N/A	N/A	39	43345036	43344999
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.737	1.09e-04	58.4	N/A	N/A	38	4973901	4973937
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	6391792	6391827
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	16661585	16661620
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	100.000	3.92e-04	56.5	N/A	N/A	30	22533587	22533616
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	23743634	23743669
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	100.000	3.92e-04	56.5	N/A	N/A	30	24184423	24184452
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	40159278	40159313
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	100.000	3.92e-04	56.5	N/A	N/A	30	44655859	44655830
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	44695939	44695974
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	94.595	3.92e-04	56.5	N/A	N/A	37	46561706	46561671
A00627:602:H3HGVDSX7:4:1118:21395:3912:CGT_AAG;size=1	gi|1516589221|emb|LR031878.1|	100.000	0.001	54.7	N/A	N/A	29	24184451	24184479
A00627:602:H3HGVDSX7:4:1141:8214:11083:CGT_CGC;size=1	gi|1358102433|gb|AC276638.1|	92.857	1.05e-29	141	N/A	N/A	98	19582	19679
A00627:602:H3HGVDSX7:4:1141:8214:11083:CGT_CGC;size=1	gi|1358102433|gb|AC276638.1|	84.615	4.97e-18	102	N/A	N/A	104	19679	19576
A00627:602:H3HGVDSX7:4:1101:15872:13385:CCA_GAG;size=3	gi|11611122|emb|AJ269530.1|	87.302	1.39e-08	71.3	N/A	N/A	63	312	250
A00627:602:H3HGVDSX7:4:1103:21178:3317:CGC_CCG;size=1	gi|1149774844|ref|XM_020295621.1|	93.671	4.91e-23	119	N/A	N/A	79	633	555
A00627:602:H3HGVDSX7:4:1151:24117:12821:AGG_CGA;size=1	gi|1149824659|ref|XM_020314726.1|	100.000	1.09e-04	58.4	N/A	N/A	31	2605	2575
A00627:602:H3HGVDSX7:4:1109:18231:36824:TCA_CAG;size=1	gi|29465713|gb|AY083680.1|	88.889	1.77e-17	100	N/A	N/A	81	8379	8459
A00627:602:H3HGVDSX7:4:1109:18231:36824:TCA_CAG;size=1	gi|29465713|gb|AY083680.1|	88.750	6.37e-17	99.0	N/A	N/A	80	8554	8475
A00627:602:H3HGVDSX7:4:1104:12084:32972:TCT_AAC;size=2	gi|1149729454|ref|XM_020334634.1|	92.647	2.19e-46	196	N/A	N/A	136	1867	2002
A00627:602:H3HGVDSX7:4:1105:19045:17910:TAC_CCC;size=1	gi|1248327682|ref|XM_022632669.1|	100.000	0.001	54.7	N/A	N/A	29	167	195
A00627:602:H3HGVDSX7:4:1134:23375:1517:CCT_AGC;size=2	gi|326530164|dbj|AK377168.1|	93.590	1.76e-22	117	N/A	N/A	78	606	683
A00627:602:H3HGVDSX7:4:1157:8748:35587:TTT_CGA;size=1	gi|1227542881|gb|MF503972.1|	86.026	7.73e-61	244	N/A	N/A	229	137553	137325
A00627:602:H3HGVDSX7:4:1127:31114:35243:GTT_CCA;size=3	gi|1189419115|gb|CP018157.1|	91.781	4.90e-18	102	N/A	N/A	73	39996124	39996196
A00627:602:H3HGVDSX7:4:1101:9815:5963:GCT_CAC;size=1	gi|89242365|gb|DQ404333.1|	90.417	2.08e-81	313	N/A	N/A	240	48	286
A00627:602:H3HGVDSX7:4:1142:9579:16767:ACC_GAC;size=2	gi|15407559|gb|AY038012.1|	87.755	5.86e-72	281	N/A	N/A	245	1018	1261
A00627:602:H3HGVDSX7:4:1103:18032:1783:TCT_CGG;size=2	gi|1273855711|gb|CP023767.1|	100.000	0.005	52.8	N/A	N/A	28	838738	838765
A00627:602:H3HGVDSX7:4:1121:30083:1892:TAA_CAC;size=1	gi|1371088602|ref|XM_024463649.1|	96.040	6.13e-37	165	N/A	N/A	101	2867	2967
A00627:602:H3HGVDSX7:4:1125:13548:9361:GAA_ACA;size=2	gi|29465713|gb|AY083680.1|	92.683	2.98e-05	60.2	N/A	N/A	41	8552	8512
A00627:602:H3HGVDSX7:4:1101:18267:10050:CTT_CGG;size=1	gi|1189419124|gb|CP018166.1|	86.747	1.06e-14	91.6	N/A	N/A	83	3731552	3731633
A00627:602:H3HGVDSX7:4:1115:5412:15530:TCT_CGC;size=1	gi|1371080732|ref|XM_003574205.3|	88.696	1.34e-28	137	N/A	N/A	115	1611	1500
A00627:602:H3HGVDSX7:4:1127:10773:11976:TTT_GGC;size=1	gi|1464230515|gb|MH176159.1|	100.000	1.58e-92	350	N/A	N/A	189	216925	216737
A00627:602:H3HGVDSX7:4:1114:27914:20807:TCA_CGG;size=2	gi|1273855372|gb|CP023757.1|	96.774	0.005	52.8	N/A	N/A	31	32245506	32245536
A00627:602:H3HGVDSX7:4:1108:8287:9862:TCT_AGG;size=1	gi|383100758|emb|HE774676.1|	100.000	0.005	52.8	N/A	N/A	28	704754	704727
A00627:602:H3HGVDSX7:4:1109:1579:32033:TCC_CGG;size=1	gi|1273855645|gb|CP023765.1|	100.000	0.005	52.8	N/A	N/A	28	4988274	4988301
A00627:602:H3HGVDSX7:4:1123:19280:20791:CCC_AAA;size=2	gi|1371074050|ref|XM_010237461.3|	95.122	2.23e-26	130	N/A	N/A	82	2071	1990
A00627:602:H3HGVDSX7:4:1105:16387:2096:CAC_CCG;size=1	gi|151420393|dbj|AK251745.1|	90.698	4.67e-38	169	N/A	N/A	129	534	662
A00627:602:H3HGVDSX7:4:1114:21395:4977:ATG_GCC;size=1	gi|326500297|dbj|AK375043.1|	100.000	2.93e-05	60.2	N/A	N/A	32	1777	1808
A00627:602:H3HGVDSX7:4:1132:13711:8015:TTC_GCG;size=2	gi|1537784564|gb|MG674209.1|	100.000	8.97e-120	440	N/A	N/A	238	94739	94502
A00627:602:H3HGVDSX7:4:1132:13711:8015:TTC_GCG;size=2	gi|1537784564|gb|MG674209.1|	100.000	8.97e-120	440	N/A	N/A	238	121359	121596
A00627:602:H3HGVDSX7:4:1142:2763:2738:TTC_GCC;size=1	gi|1251765542|dbj|AK448372.1|	92.511	2.62e-85	326	N/A	N/A	227	4140	4366
A00627:602:H3HGVDSX7:4:1112:24496:10034:AGC_AAC;size=1	gi|1371045721|ref|XM_010230140.3|	98.000	7.46e-66	261	N/A	N/A	150	2011	2160
A00627:602:H3HGVDSX7:4:1106:7591:28040:TCC_GGC;size=2	gi|15407559|gb|AY038012.1|	87.879	2.76e-45	193	N/A	N/A	165	1422	1258
A00627:602:H3HGVDSX7:4:1114:21287:36667:TGT_CCA;size=1	gi|1149713798|ref|XM_020327343.1|	82.000	1.32e-23	121	N/A	N/A	150	156	11
A00627:602:H3HGVDSX7:4:1104:22516:34475:CGT_CAC;size=1	gi|1516545442|emb|LR031602.1|	95.522	1.03e-19	108	N/A	N/A	67	42121	42187
A00627:602:H3HGVDSX7:4:1104:22516:34475:CGT_CAC;size=1	gi|1516545442|emb|LR031602.1|	94.030	4.78e-18	102	N/A	N/A	67	152397	152331
A00627:602:H3HGVDSX7:4:1132:18367:28260:GGT_GGG;size=1	gi|1358102488|gb|AC276693.1|	100.000	0.001	54.7	N/A	N/A	29	12306	12278
A00627:602:H3HGVDSX7:4:1122:31204:16986:GAG_ACA;size=1	gi|1216250608|ref|XM_021753368.1|	77.000	2.86e-20	110	N/A	N/A	200	2756	2560
A00627:602:H3HGVDSX7:4:1102:13937:29074:ATT_GCA;size=1	gi|1371068541|ref|XM_014898709.2|	84.058	2.92e-05	60.2	N/A	N/A	69	42	106
A00627:602:H3HGVDSX7:4:1108:27778:27179:CTC_CCA;size=1	gi|409102394|emb|HE996822.1|	92.424	8.00e-16	95.3	N/A	N/A	66	5126	5061
A00627:602:H3HGVDSX7:4:1109:19388:4914:CTG_CCC;size=1	gi|1189419124|gb|CP018166.1|	100.000	0.005	52.8	N/A	N/A	28	15438185	15438158
A00627:602:H3HGVDSX7:4:1119:18575:36104:AGA_GCG;size=1	gi|359301483|gb|JN969603.1|	88.889	2.90e-10	76.8	N/A	N/A	63	50257	50318
A00627:602:H3HGVDSX7:4:1120:28266:17190:AAG_CCG;size=1	gi|1149773120|ref|XM_020294974.1|	95.960	7.78e-36	161	N/A	N/A	99	789	887
A00627:602:H3HGVDSX7:4:1148:30698:25723:AGA_CGG;size=1	gi|300681572|emb|FN645450.1|	91.176	1.66e-42	183	N/A	N/A	136	1104453	1104587
A00627:602:H3HGVDSX7:4:1101:5475:27101:ACT_CCC;size=1	gi|1371050246|ref|XM_003559432.4|	95.402	3.63e-29	139	N/A	N/A	87	725	639
A00627:602:H3HGVDSX7:4:1105:11062:22592:GTC_GCG;size=1	gi|4539654|gb|AF061282.1|	97.143	2.90e-05	60.2	N/A	N/A	35	153561	153595
A00627:602:H3HGVDSX7:4:1107:3974:31422:TCT_CGC;size=1	gi|330689864|gb|JF292901.1|	82.114	3.68e-19	106	N/A	N/A	123	15625	15503
A00627:602:H3HGVDSX7:4:1107:15736:16125:TCT_AAG;size=1	gi|1205958444|ref|XM_021461083.1|	80.315	1.33e-13	87.9	N/A	N/A	127	782	660
A00627:602:H3HGVDSX7:4:1120:20952:12070:CAT_CCA;size=1	gi|300681517|emb|FN564434.1|	100.000	3.76e-04	56.5	N/A	N/A	30	2920847	2920818
A00627:602:H3HGVDSX7:4:1133:6542:12665:ATT_GAG;size=1	gi|311705255|gb|HM440435.1|	88.496	4.69e-28	135	N/A	N/A	113	145	34
A00627:602:H3HGVDSX7:4:1149:27326:9111:TTC_ACA;size=1	gi|11611122|emb|AJ269530.1|	87.302	1.34e-08	71.3	N/A	N/A	63	312	250
A00627:602:H3HGVDSX7:4:1149:30779:2159:CTG_ACA;size=1	gi|1371068541|ref|XM_014898709.2|	83.824	2.90e-05	60.2	N/A	N/A	68	42	106
A00627:602:H3HGVDSX7:4:1120:26711:26396:TGT_AAC;size=1	gi|1149784155|ref|XM_020298874.1|	95.161	6.13e-17	99.0	N/A	N/A	62	324	385
A00627:602:H3HGVDSX7:4:1127:26576:12007:TGC_ACC;size=1	gi|326530164|dbj|AK377168.1|	94.872	3.63e-24	122	N/A	N/A	78	606	683
A00627:602:H3HGVDSX7:4:1143:10221:19946:AGC_CGC;size=1	gi|663673440|emb|HG975441.1|	100.000	0.001	54.7	N/A	N/A	29	43388406	43388378
A00627:602:H3HGVDSX7:4:1115:15374:30655:AAT_AGC;size=1	gi|300681517|emb|FN564434.1|	100.000	3.72e-04	56.5	N/A	N/A	30	2920847	2920818
A00627:602:H3HGVDSX7:4:1105:19352:16376:GTT_CCA;size=4	gi|1282797651|gb|MG560141.1|	86.131	2.15e-31	147	N/A	N/A	137	3398552	3398417
A00627:602:H3HGVDSX7:4:1148:1045:31297:ATG_AAG;size=1	gi|1371045562|ref|XM_003560679.4|	92.481	9.78e-45	191	N/A	N/A	133	1720	1588
A00627:602:H3HGVDSX7:4:1111:11659:9502:CTG_CGA;size=2	gi|110734748|gb|DQ680849.1|	84.100	1.25e-53	220	N/A	N/A	239	24401	24633
A00627:602:H3HGVDSX7:4:1117:6488:9126:GTG_CCC;size=1	gi|1282797651|gb|MG560141.1|	81.290	3.62e-24	122	N/A	N/A	155	5936430	5936583
A00627:602:H3HGVDSX7:4:1126:15691:7905:TTA_ACC;size=1	gi|300681434|emb|FN564428.1|	92.105	0.001	54.7	N/A	N/A	38	1845263	1845226
A00627:602:H3HGVDSX7:4:1126:15691:7905:TTA_ACC;size=1	gi|300681434|emb|FN564428.1|	92.105	0.001	54.7	N/A	N/A	38	1845926	1845889
A00627:602:H3HGVDSX7:4:1149:1244:24158:TTA_CCG;size=1	gi|549067759|dbj|AP013107.1|	100.000	2.55e-90	342	N/A	N/A	185	407631	407447
A00627:602:H3HGVDSX7:4:1103:15483:19914:TCG_GCA;size=1	gi|1149775348|ref|XR_002226437.1|	81.735	9.80e-40	174	N/A	N/A	219	2566	2778
A00627:602:H3HGVDSX7:4:1116:1307:22921:TAT_ACC;size=1	gi|301015479|gb|HM124452.1|	100.000	0.001	54.7	N/A	N/A	29	6136	6164
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	84.649	7.41e-56	228	N/A	N/A	228	19942088	19941861
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	84.211	3.45e-54	222	N/A	N/A	228	8029629	8029402
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	82.895	3.47e-49	206	N/A	N/A	228	5638516	5638743
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	81.858	9.73e-45	191	N/A	N/A	226	4526301	4526526
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	81.304	1.63e-42	183	N/A	N/A	230	6660536	6660763
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	81.304	1.63e-42	183	N/A	N/A	230	15933982	15933755
A00627:602:H3HGVDSX7:4:1103:5837:27258:TAA_CAG;size=1	gi|1189419118|gb|CP018160.1|	83.544	2.14e-31	147	N/A	N/A	158	7678110	7678267
A00627:602:H3HGVDSX7:4:1133:11351:15295:TAA_AAG;size=1	gi|1149813566|ref|XM_020310217.1|	96.000	3.60e-24	122	N/A	N/A	75	3472	3398
A00627:602:H3HGVDSX7:4:1101:11388:16047:TTA_AAC;size=57	gi|641704403|ref|XM_008142765.1|	100.000	0.001	54.7	N/A	N/A	29	330	358
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	82.645	4.67e-18	102	N/A	N/A	121	3116822	3116938
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	80.992	1.01e-14	91.6	N/A	N/A	121	2744605	2744721
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	79.032	2.19e-11	80.5	N/A	N/A	124	348345	348226
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	79.339	2.19e-11	80.5	N/A	N/A	121	4458655	4458771
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	79.339	2.19e-11	80.5	N/A	N/A	121	4727179	4727295
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	78.512	1.02e-09	75.0	N/A	N/A	121	463882	463998
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	78.512	1.02e-09	75.0	N/A	N/A	121	1695749	1695865
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	78.512	1.02e-09	75.0	N/A	N/A	121	2713552	2713668
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	78.226	1.02e-09	75.0	N/A	N/A	124	3342767	3342648
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	77.869	4.73e-08	69.4	N/A	N/A	122	816050	816166
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	77.419	4.73e-08	69.4	N/A	N/A	124	2331960	2331841
A00627:602:H3HGVDSX7:4:1101:29550:24486:TTT_GCC;size=6	gi|1282796720|gb|MG560140.1|	76.613	2.20e-06	63.9	N/A	N/A	124	1923124	1923005
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	78.488	1.00e-19	108	N/A	N/A	172	3267595	3267763
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.927	1.00e-19	108	N/A	N/A	123	4189231	4189112
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.927	1.00e-19	108	N/A	N/A	123	4563927	4563808
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	78.409	1.00e-19	108	N/A	N/A	176	5477160	5476989
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.114	4.67e-18	102	N/A	N/A	123	775376	775257
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.114	4.67e-18	102	N/A	N/A	123	790902	790783
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.500	4.67e-18	102	N/A	N/A	120	1080130	1080246
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	77.714	4.67e-18	102	N/A	N/A	175	1876369	1876198
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.114	4.67e-18	102	N/A	N/A	123	2907858	2907739
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.114	4.67e-18	102	N/A	N/A	123	3372000	3371881
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.645	4.67e-18	102	N/A	N/A	121	5102978	5103094
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.353	1.68e-17	100	N/A	N/A	119	682053	682168
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	82.203	6.04e-17	99.0	N/A	N/A	118	3553104	3553218
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	81.301	2.17e-16	97.1	N/A	N/A	123	771232	771113
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	81.301	2.17e-16	97.1	N/A	N/A	123	786765	786646
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	81.667	2.17e-16	97.1	N/A	N/A	120	1170384	1170500
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	77.326	2.17e-16	97.1	N/A	N/A	172	2987545	2987713
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	80.000	4.70e-13	86.1	N/A	N/A	120	565905	566021
A00627:602:H3HGVDSX7:4:1107:3513:35039:TTG_CCG;size=1	gi|1282798539|gb|MG560142.1|	100.000	0.005	52.8	N/A	N/A	28	3549547	3549574
A00627:602:H3HGVDSX7:4:1117:10212:32737:ACG_CCC;size=1	gi|1282798539|gb|MG560142.1|	81.301	2.17e-16	97.1	N/A	N/A	123	256838	256719
A00627:602:H3HGVDSX7:4:1117:10212:32737:ACG_CCC;size=1	gi|1282798539|gb|MG560142.1|	77.326	2.17e-16	97.1	N/A	N/A	172	273588	273756
A00627:602:H3HGVDSX7:4:1128:13313:17159:TAA_GCC;size=1	gi|1282796720|gb|MG560140.1|	85.567	6.04e-17	99.0	N/A	N/A	97	704487	704580
A00627:602:H3HGVDSX7:4:1102:24379:24424:CAA_ACC;size=2	gi|1149828492|ref|XR_002231439.1|	95.161	6.04e-17	99.0	N/A	N/A	62	1677	1738
A00627:602:H3HGVDSX7:4:1119:21242:27226:CTT_GGC;size=1	gi|110734748|gb|DQ680849.1|	95.833	7.86e-11	78.7	N/A	N/A	48	20098	20145
A00627:602:H3HGVDSX7:4:1114:13756:29982:AAT_CCG;size=1	gi|1251766260|dbj|AK447770.1|	91.667	1.68e-12	84.2	N/A	N/A	60	1896	1837
A00627:602:H3HGVDSX7:4:1117:8495:17675:AGT_CAC;size=2	gi|1371093010|ref|XM_024455263.1|	87.857	5.84e-37	165	N/A	N/A	140	538	677
A00627:602:H3HGVDSX7:4:1121:17770:4398:TCC_CCC;size=1	gi|1251754639|dbj|AK453170.1|	92.929	2.74e-30	143	N/A	N/A	99	1235	1138
A00627:602:H3HGVDSX7:4:1122:31765:28917:AAC_CAG;size=1	gi|1189419126|gb|CP018168.1|	81.250	4.64e-18	102	N/A	N/A	128	10984217	10984343
